,task-clock,context-switches,cpu-migrations,page-faults,cycles,instructions,branches,branch-misses,stalled-cycles-frontend,stalled-cycles-backend,eu_stall,if_stall,id_stall,ib_stall,benchmark,first instruction,second instruction,file name
320,10003.97,0.0,0.0,0.0,16006216301.0,31968599730.0,512905.0,3502.0,13039333.0,4026356.0,2975541.0,4128966.0,817800.0,37028.0,i-results,SLLI_V0,ANDI_V0,SLLI_V0_ANDI_V0-10
321,9932.68,1642.0,0.0,0.0,15913871868.0,26411592039.0,2635212.0,229144.0,2663286747.0,14690658.0,16882846.0,14141256.0,3301299.0,266806.0,i-results,SLLI_V0,AUIPC_V0,SLLI_V0_AUIPC_V0-10
322,10003.73,4.0,0.0,0.0,16005821918.0,31966124923.0,542243.0,5239.0,12897853.0,4916484.0,4639689.0,3948556.0,781089.0,39169.0,i-results,SLLI_V0,MULW_V0,SLLI_V0_MULW_V0-10
323,10003.4,12.0,0.0,0.0,16005339448.0,10670521907.0,536923.0,8135.0,4487740.0,5332954880.0,10687061119.0,4107450.0,809129.0,39158.0,i-results,SLLI_V0,MUL_V0,SLLI_V0_MUL_V0-10
324,9980.82,331.0,0.0,0.0,15973179689.0,10648407351.0,989012.0,78301.0,9881039.0,5318215869.0,10635766082.0,8841289.0,1422691.0,75945.0,i-results,SLLI_V0,REMUW_V0,SLLI_V0_REMUW_V0-10
325,10003.35,12.0,0.0,0.0,16005274001.0,31964260509.0,553956.0,8498.0,12899104.0,5170933.0,5048409.0,3974648.0,839876.0,39709.0,i-results,SLLI_V0,SLLI_V0,SLLI_V0_SLLI_V0-10
326,9979.49,325.0,0.0,0.0,15971114816.0,31866669284.0,979652.0,75978.0,19550448.0,7732411.0,8122035.0,9034322.0,1432855.0,76338.0,i-results,SLLI_V0,SLLW_V0,SLLI_V0_SLLW_V0-10
327,10004.02,0.0,0.0,0.0,16006301394.0,31969140915.0,500053.0,2370.0,12274697.0,4634136.0,4395323.0,3427622.0,862866.0,35752.0,i-results,SLLI_V0,SLL_V0,SLLI_V0_SLL_V0-10
328,10003.98,0.0,0.0,0.0,16006230768.0,31968399640.0,498478.0,1865.0,12296831.0,4906031.0,4383870.0,3454949.0,883092.0,35329.0,i-results,SLLI_V0,SLTIU_V0,SLLI_V0_SLTIU_V0-10
329,10003.42,12.0,0.0,0.0,16005339975.0,31964222735.0,554327.0,8074.0,12885363.0,5267149.0,5072017.0,3931401.0,795613.0,38763.0,i-results,SLLI_V0,SLTI_V0,SLLI_V0_SLTI_V0-10
330,10003.84,3.0,0.0,0.0,16006012247.0,31966792163.0,541091.0,4786.0,12814507.0,4877618.0,4586879.0,3889165.0,838141.0,39471.0,i-results,SLLI_V0,SLTU_V0,SLLI_V0_SLTU_V0-10
331,9979.61,325.0,0.0,0.0,15971091018.0,31867021117.0,980285.0,72124.0,19329772.0,8002149.0,8144521.0,8843025.0,1774000.0,81298.0,i-results,LUI_V0,XORI_V0,LUI_V0_XORI_V0-10
332,10003.88,2.0,0.0,0.0,16006067701.0,31966933611.0,515945.0,5065.0,13230660.0,4477559.0,3122018.0,4301020.0,1006585.0,36645.0,i-results,LUI_V0,XOR_V0,LUI_V0_XOR_V0-10
333,10003.76,5.0,0.0,0.0,16005902413.0,8004937491.0,544244.0,5884.0,4066866.0,8000148685.0,23948976329.0,4039609.0,778798.0,40337.0,i-results,MULHSU_V0,ADDI_V0,MULHSU_V0_ADDI_V0-10
334,10003.45,12.0,0.0,0.0,16005444408.0,8004689538.0,537623.0,8271.0,4119197.0,7999879865.0,23953012512.0,4087274.0,841717.0,38930.0,i-results,MULHSU_V0,ADDW_V0,MULHSU_V0_ADDW_V0-10
335,10003.79,3.0,0.0,0.0,16005895106.0,8004946528.0,540413.0,4411.0,4009096.0,8000167827.0,23935077992.0,4008447.0,793252.0,39734.0,i-results,MULHSU_V0,ADD_V0,MULHSU_V0_ADD_V0-10
336,10003.63,5.0,0.0,0.0,16005689212.0,10670850481.0,517388.0,6084.0,5031437.0,5332359362.0,10805029274.0,4547563.0,711447.0,36499.0,i-results,DIV_V0,SLLW_V0,DIV_V0_SLLW_V0-10
337,9922.79,1859.0,0.0,0.0,15900797047.0,10606964415.0,2916050.0,265778.0,20160489.0,5279904351.0,10700853747.0,15436883.0,2987120.0,299916.0,i-results,DIV_V0,SLL_V0,DIV_V0_SLL_V0-10
338,10003.88,2.0,0.0,0.0,16006096861.0,31966952755.0,516379.0,4714.0,13455848.0,4224478.0,3229573.0,4517765.0,997093.0,36473.0,i-results,LUI_V0,SRL_V0,LUI_V0_SRL_V0-10
339,10003.41,12.0,0.0,0.0,16005363353.0,10670756986.0,537044.0,7913.0,4410428.0,5332728678.0,10748982331.0,4042417.0,782613.0,37744.0,i-results,DIV_V0,SLLI_V0,DIV_V0_SLLI_V0-10
340,10003.96,0.0,0.0,0.0,16006194712.0,31969060489.0,510978.0,2817.0,12964743.0,3852259.0,3053136.0,4044093.0,689739.0,35628.0,i-results,ADD_V0,XORI_V0,ADD_V0_XORI_V0-10
341,9930.09,1649.0,0.0,0.0,15909801831.0,31674061762.0,2641346.0,250551.0,27482754.0,14645378.0,17773592.0,13732786.0,2682381.0,250644.0,i-results,ADDIW_V0,SRAW_V0,ADDIW_V0_SRAW_V0-10
342,10004.0,0.0,0.0,0.0,16006274582.0,31968994139.0,498208.0,1623.0,12375898.0,4609826.0,4009618.0,3524732.0,742419.0,34720.0,i-results,ADD_V0,XOR_V0,ADD_V0_XOR_V0-10
343,10003.99,0.0,0.0,0.0,16006244632.0,31968306883.0,499677.0,2063.0,12364391.0,4887316.0,4380633.0,3538683.0,866210.0,36323.0,i-results,ADDIW_V0,ADDIW_V0,ADDIW_V0_ADDIW_V0-10
344,10001.49,23.0,0.0,0.0,16002349286.0,31753587744.0,3170553.0,34162.0,42119194.0,57417929.0,58775038.0,25555741.0,4076636.0,283056.0,i-results,ADDIW_V0,SRA_V0,ADDIW_V0_SRA_V0-10
345,10003.14,4.0,0.0,0.0,16004915967.0,31963878291.0,558887.0,5681.0,12951447.0,5027717.0,4678686.0,3996330.0,812559.0,38851.0,i-results,ANDI_V0,ANDI_V0,ANDI_V0_ANDI_V0-10
346,10003.45,11.0,0.0,0.0,16005412249.0,10670601187.0,534998.0,7759.0,4413620.0,5332943300.0,10778734074.0,4056156.0,773232.0,38722.0,i-results,DIVUW_V0,SLL_V0,DIVUW_V0_SLL_V0-10
347,10003.87,3.0,0.0,0.0,16006061860.0,31965996074.0,541948.0,5356.0,13268052.0,4804779.0,4455086.0,4300781.0,780726.0,39076.0,i-results,ADDIW_V0,SRLIW_V0,ADDIW_V0_SRLIW_V0-10
348,10003.39,12.0,0.0,0.0,16005291800.0,31963859253.0,557132.0,8737.0,13245374.0,4967271.0,4701167.0,4288630.0,811467.0,38363.0,i-results,ADDIW_V0,SRLI_V0,ADDIW_V0_SRLI_V0-10
349,10007.42,11.0,0.0,0.0,16011775284.0,31976973715.0,556540.0,8192.0,13301377.0,4893279.0,4601972.0,4319246.0,813881.0,38852.0,i-results,ADDIW_V0,SRLW_V0,ADDIW_V0_SRLW_V0-10
350,9981.56,333.0,0.0,0.0,15974386838.0,31873239269.0,992151.0,76104.0,19480510.0,7836230.0,8284390.0,8911246.0,1497276.0,80957.0,i-results,ADDW_V0,XORI_V0,ADDW_V0_XORI_V0-10
351,10003.79,2.0,0.0,0.0,16005947241.0,31967223726.0,516633.0,4509.0,13233448.0,4225437.0,3160266.0,4291606.0,922518.0,37323.0,i-results,ADDW_V0,XOR_V0,ADDW_V0_XOR_V0-10
352,9982.47,327.0,0.0,0.0,15975890952.0,31877566060.0,983036.0,74187.0,19139341.0,7476274.0,7455176.0,8722064.0,1380370.0,78279.0,i-results,ANDI_V0,AND_V0,ANDI_V0_AND_V0-10
353,10003.3,14.0,0.0,0.0,16005180910.0,31962695571.0,562184.0,9913.0,13510107.0,5143982.0,4869795.0,4485923.0,807638.0,40138.0,i-results,ADD_V0,ADDI_V0,ADD_V0_ADDI_V0-10
354,9930.76,1681.0,0.0,0.0,15910691204.0,5338974290.0,2686164.0,248126.0,17087782.0,10560212593.0,10564574419.0,14281178.0,2795891.0,259850.0,i-results,DIV_V0,REM_V0,DIV_V0_REM_V0-10
355,10003.45,11.0,0.0,0.0,16005401999.0,31963978031.0,557782.0,8676.0,13319059.0,4937090.0,4590388.0,4317384.0,805486.0,39964.0,i-results,ADD_V0,ADDW_V0,ADD_V0_ADDW_V0-10
356,10003.56,9.0,0.0,0.0,16005551163.0,31965054164.0,532269.0,7418.0,13175218.0,4883368.0,4326154.0,4232884.0,787522.0,39807.0,i-results,ADDIW_V0,ADDI_V0,ADDIW_V0_ADDI_V0-10
357,9932.6,1626.0,0.0,0.0,15912640525.0,10615045719.0,2611263.0,241097.0,17902967.0,5286029981.0,10751350757.0,13769281.0,2744620.0,241584.0,i-results,DIVUW_V0,SLTIU_V0,DIVUW_V0_SLTIU_V0-10
358,9926.93,1720.0,0.0,0.0,15905419808.0,31662738793.0,2729731.0,263576.0,27605681.0,14903231.0,18219359.0,13824367.0,2856073.0,266327.0,i-results,ADDIW_V0,ADDW_V0,ADDIW_V0_ADDW_V0-10
359,9951.31,965.0,1.0,0.0,15934611651.0,31758251098.0,1795107.0,165434.0,23670586.0,11301733.0,12787307.0,11516674.0,1977342.0,161738.0,i-results,ADD_V0,ADD_V0,ADD_V0_ADD_V0-10
360,10003.5,11.0,0.0,0.0,16005485962.0,26637879871.0,552509.0,8006.0,2676752630.0,5380775.0,5055517.0,4112141.0,943810.0,38632.0,i-results,ANDI_V0,AUIPC_V0,ANDI_V0_AUIPC_V0-10
361,9980.72,387.0,0.0,0.0,15973962978.0,31868011721.0,1070915.0,93242.0,20257334.0,8205754.0,8708862.0,9521042.0,1503984.0,86782.0,i-results,ADDIW_V0,ADD_V0,ADDIW_V0_ADD_V0-10
362,10003.49,12.0,0.0,0.0,16005473990.0,10670972104.0,554255.0,8143.0,4392193.0,5332768043.0,10666336420.0,3975547.0,801021.0,39605.0,i-results,ANDI_V0,DIVUW_V0,ANDI_V0_DIVUW_V0-10
363,10003.96,0.0,0.0,0.0,16006217661.0,10671632735.0,515831.0,1781.0,3926754.0,5333148034.0,10749988805.0,3630115.0,692482.0,37383.0,i-results,DIVUW_V0,SLTI_V0,DIVUW_V0_SLTI_V0-10
364,10003.7,4.0,0.0,0.0,16005768539.0,10670925087.0,560253.0,5262.0,4501864.0,5332989877.0,10666426191.0,4116957.0,831898.0,39083.0,i-results,ANDI_V0,DIVU_V0,ANDI_V0_DIVU_V0-10
365,10002.69,14.0,0.0,0.0,16004205982.0,10669663456.0,559893.0,10000.0,4769496.0,5332416360.0,10769568812.0,4373921.0,827591.0,40153.0,i-results,DIV_V0,SLLIW_V0,DIV_V0_SLLIW_V0-10
366,10003.45,10.0,0.0,0.0,16005396676.0,31964331728.0,532366.0,7570.0,13195885.0,4993711.0,4563403.0,4247462.0,774627.0,38357.0,i-results,ADDIW_V0,ANDI_V0,ADDIW_V0_ANDI_V0-10
367,10003.8,3.0,0.0,0.0,16005938039.0,10671218247.0,556070.0,4598.0,4316044.0,5333057388.0,10666711783.0,3947284.0,776853.0,38776.0,i-results,ANDI_V0,DIV_V0,ANDI_V0_DIV_V0-10
368,10003.2,11.0,0.0,0.0,16004938724.0,31764844933.0,3105504.0,25845.0,40250058.0,56705792.0,58093366.0,24149000.0,4061013.0,267442.0,i-results,ADDIW_V0,SRL_V0,ADDIW_V0_SRL_V0-10
369,10003.02,12.0,0.0,0.0,16004690914.0,31753519919.0,3179979.0,27917.0,42275479.0,57337112.0,58288849.0,25772269.0,4151092.0,277043.0,i-results,ADDIW_V0,SUBW_V0,ADDIW_V0_SUBW_V0-10
370,10007.81,2.0,0.0,0.0,16012364281.0,31978591630.0,542320.0,5164.0,13068921.0,4983383.0,4498018.0,4112058.0,817762.0,38854.0,i-results,ADDIW_V0,SUB_V0,ADDIW_V0_SUB_V0-10
371,10003.96,0.0,0.0,0.0,16006203615.0,31967633883.0,516869.0,4059.0,13313628.0,4197018.0,3150242.0,4379700.0,718342.0,36526.0,i-results,ADDIW_V0,XORI_V0,ADDIW_V0_XORI_V0-10
372,10003.84,1.0,0.0,0.0,16006011722.0,31967148595.0,518752.0,2875.0,12590101.0,4942990.0,4557736.0,3738980.0,910435.0,38762.0,i-results,ANDI_V0,LUI_V0,ANDI_V0_LUI_V0-10
373,10003.99,0.0,0.0,0.0,16006265722.0,31967766411.0,507417.0,2956.0,12600887.0,4884001.0,4423409.0,3710420.0,802256.0,36343.0,i-results,ADDIW_V0,XOR_V0,ADDIW_V0_XOR_V0-10
374,10003.4,10.0,0.0,0.0,16005309798.0,31963597573.0,539767.0,8376.0,13163863.0,5269141.0,4773636.0,4174878.0,816312.0,39180.0,i-results,ADDI_V0,ADDI_V0,ADDI_V0_ADDI_V0-10
375,10007.86,2.0,0.0,0.0,16012454818.0,8008054475.0,515822.0,4962.0,4832227.0,8001901736.0,12046145298.0,4676494.0,869389.0,36644.0,i-results,ANDI_V0,MULHSU_V0,ANDI_V0_MULHSU_V0-10
376,9985.69,135.0,1.0,0.0,15977793554.0,31881357000.0,720571.0,46978.0,21536929.0,8311119.0,8402058.0,11570031.0,1529671.0,55250.0,i-results,ADDI_V0,ADDW_V0,ADDI_V0_ADDW_V0-10
377,9916.04,1941.0,0.0,0.0,15891329695.0,31616246324.0,3022033.0,286695.0,30693220.0,17009610.0,20545980.0,16283588.0,3221877.0,302616.0,i-results,ADDIW_V0,AND_V0,ADDIW_V0_AND_V0-10
378,10003.04,4.0,0.0,0.0,16004715819.0,26636419004.0,549999.0,6632.0,2676864115.0,5218059.0,4726279.0,4311317.0,974937.0,40361.0,i-results,ADDIW_V0,AUIPC_V0,ADDIW_V0_AUIPC_V0-10
379,10002.84,13.0,0.0,0.0,16004392849.0,10659211842.0,3053812.0,29573.0,27998337.0,5338415209.0,10632128721.0,25008225.0,3993836.0,262654.0,i-results,ADDIW_V0,DIVUW_V0,ADDIW_V0_DIVUW_V0-10
380,10003.99,0.0,0.0,0.0,16006273102.0,10671446320.0,503408.0,2634.0,4155292.0,5333124731.0,10666938050.0,3787987.0,766425.0,36222.0,i-results,ADDIW_V0,DIVU_V0,ADDIW_V0_DIVU_V0-10
381,10003.96,0.0,0.0,0.0,16006205854.0,10671428224.0,507396.0,2750.0,4180501.0,5333071075.0,10666792745.0,3810887.0,802667.0,36898.0,i-results,ADDIW_V0,DIV_V0,ADDIW_V0_DIV_V0-10
382,9918.54,1946.0,0.0,0.0,15895061049.0,31627120992.0,3024900.0,259651.0,29480191.0,17092997.0,20147063.0,15186335.0,3450903.0,278114.0,i-results,ADDIW_V0,LUI_V0,ADDIW_V0_LUI_V0-10
383,10003.44,9.0,0.0,0.0,16005288876.0,8004622132.0,552655.0,7297.0,4349178.0,7998711219.0,12013091272.0,4266069.0,783035.0,38250.0,i-results,ADDIW_V0,MULHSU_V0,ADDIW_V0_MULHSU_V0-10
384,10003.87,2.0,0.0,0.0,16006052664.0,8004949828.0,520120.0,5975.0,4717217.0,7998720168.0,12012605450.0,4569802.0,712694.0,36431.0,i-results,ADDIW_V0,MULHU_V0,ADDIW_V0_MULHU_V0-10
385,9980.65,385.0,0.0,0.0,15973926400.0,7991177425.0,1071524.0,87060.0,10435664.0,7974969193.0,12019735406.0,9995814.0,1389888.0,88921.0,i-results,ADDIW_V0,MULH_V0,ADDIW_V0_MULH_V0-10
386,9970.78,443.0,0.0,0.0,15958782471.0,31828249917.0,1152555.0,107617.0,22821913.0,9102551.0,10039780.0,11708280.0,1675530.0,90937.0,i-results,ADDIW_V0,MULW_V0,ADDIW_V0_MULW_V0-10
387,10003.44,10.0,0.0,0.0,16005362827.0,10670635421.0,556270.0,8359.0,4814533.0,5332509112.0,10669983082.0,4391274.0,806328.0,38718.0,i-results,ADDIW_V0,MUL_V0,ADDIW_V0_MUL_V0-10
388,10003.46,10.0,0.0,0.0,16005389497.0,31963402357.0,558657.0,9535.0,13359015.0,5239546.0,5034564.0,4399587.0,824815.0,38774.0,i-results,ADDIW_V0,ORI_V0,ADDIW_V0_ORI_V0-10
389,10002.15,15.0,0.0,0.0,16003318125.0,31757045478.0,3152820.0,31559.0,42149709.0,56808947.0,57790910.0,25728002.0,4058614.0,282098.0,i-results,ADDIW_V0,OR_V0,ADDIW_V0_OR_V0-10
390,9927.28,1738.0,0.0,0.0,15906397407.0,10612317583.0,2758144.0,246240.0,17497408.0,5283056589.0,10560774802.0,13444440.0,2678950.0,255598.0,i-results,ADDIW_V0,REMUW_V0,ADDIW_V0_REMUW_V0-10
391,10003.79,4.0,0.0,0.0,16005932680.0,10670856504.0,525271.0,6398.0,5220160.0,5332414655.0,10665084017.0,4749883.0,744931.0,36739.0,i-results,ADDIW_V0,REMU_V0,ADDIW_V0_REMU_V0-10
392,9973.14,440.0,1.0,0.0,15962629554.0,10640886102.0,1143454.0,110888.0,11160396.0,5313771649.0,10625622658.0,9923251.0,1584552.0,97543.0,i-results,ADDIW_V0,REM_V0,ADDIW_V0_REM_V0-10
393,10002.75,6.0,0.0,0.0,16004296127.0,31961007645.0,557684.0,9354.0,13594242.0,5100880.0,4702583.0,4535099.0,864191.0,39266.0,i-results,ADDIW_V0,SLLIW_V0,ADDIW_V0_SLLIW_V0-10
394,10003.44,10.0,0.0,0.0,16005362032.0,31963635799.0,561196.0,9159.0,13370037.0,5060076.0,4604761.0,4359353.0,862715.0,38885.0,i-results,ADDIW_V0,SLLI_V0,ADDIW_V0_SLLI_V0-10
395,9924.29,1828.0,0.0,0.0,15902446842.0,31650641009.0,2875266.0,258410.0,28767435.0,15621768.0,18460753.0,14604496.0,2979562.0,293987.0,i-results,ADDIW_V0,SLLW_V0,ADDIW_V0_SLLW_V0-10
396,10003.92,1.0,0.0,0.0,16006136824.0,31966819170.0,520424.0,5353.0,13489702.0,4342277.0,3108724.0,4509329.0,705820.0,36316.0,i-results,ADDIW_V0,SLL_V0,ADDIW_V0_SLL_V0-10
397,9980.64,345.0,0.0,0.0,15973153581.0,31870490506.0,1013020.0,87800.0,19552868.0,7580757.0,8188146.0,8983955.0,1402565.0,81238.0,i-results,ADDIW_V0,SLTIU_V0,ADDIW_V0_SLTIU_V0-10
398,10003.75,4.0,0.0,0.0,16005861419.0,31967049120.0,518560.0,5347.0,13328310.0,4079889.0,3141867.0,4337052.0,711755.0,36179.0,i-results,ADDIW_V0,SLTI_V0,ADDIW_V0_SLTI_V0-10
399,10003.31,4.0,0.0,0.0,16005129332.0,31963771203.0,548604.0,6609.0,13334974.0,4881753.0,4599371.0,4334614.0,860921.0,38606.0,i-results,ADDIW_V0,SLTU_V0,ADDIW_V0_SLTU_V0-10
400,10003.44,10.0,0.0,0.0,16005399937.0,31964606054.0,555128.0,7986.0,13153745.0,4864426.0,4577876.0,4175065.0,797496.0,38506.0,i-results,ADDIW_V0,SLT_V0,ADDIW_V0_SLT_V0-10
401,10003.82,4.0,0.0,0.0,16005973770.0,31964033665.0,549576.0,6641.0,13607808.0,5276956.0,4928062.0,4658566.0,870442.0,39166.0,i-results,ADDIW_V0,SRAIW_V0,ADDIW_V0_SRAIW_V0-10
402,10003.89,2.0,0.0,0.0,16006105672.0,31967696666.0,519105.0,5083.0,13464361.0,3855559.0,3069406.0,4523482.0,706869.0,36292.0,i-results,ADDIW_V0,SRAI_V0,ADDIW_V0_SRAI_V0-10
403,9973.27,358.0,0.0,0.0,15961653109.0,31843550512.0,1033690.0,86477.0,20158499.0,8536893.0,9088871.0,9408036.0,1452825.0,80913.0,i-results,ADDI_V0,ADD_V0,ADDI_V0_ADD_V0-10
404,10003.4,11.0,0.0,0.0,16005321375.0,31964243790.0,538438.0,9743.0,13256329.0,4864028.0,4580958.0,4304157.0,785258.0,39849.0,i-results,ADDI_V0,ANDI_V0,ADDI_V0_ANDI_V0-10
405,10003.49,9.0,0.0,0.0,16005491777.0,31965270929.0,530142.0,9656.0,13542791.0,4304530.0,3443833.0,4516844.0,782253.0,37076.0,i-results,ADDI_V0,AND_V0,ADDI_V0_AND_V0-10
406,9925.68,1766.0,0.0,0.0,15903803218.0,26388966856.0,2794500.0,242864.0,2660332926.0,17442400.0,20248994.0,13990249.0,3489371.0,246030.0,i-results,ADDI_V0,AUIPC_V0,ADDI_V0_AUIPC_V0-10
407,10003.41,6.0,0.0,0.0,16005316649.0,10670634814.0,550251.0,7343.0,4632964.0,5332672633.0,10665878389.0,4229933.0,796581.0,39440.0,i-results,ADDI_V0,DIVUW_V0,ADDI_V0_DIVUW_V0-10
408,10003.01,13.0,0.0,0.0,16004622401.0,10658107826.0,3139977.0,25759.0,27729505.0,5339220361.0,10632174917.0,24667441.0,4068676.0,273846.0,i-results,ADDI_V0,DIVU_V0,ADDI_V0_DIVU_V0-10
409,10003.85,2.0,0.0,0.0,16006025826.0,10671277194.0,516870.0,5290.0,4881994.0,5332388783.0,10665367175.0,4444052.0,675006.0,37179.0,i-results,ADDI_V0,DIV_V0,ADDI_V0_DIV_V0-10
410,10003.51,9.0,0.0,0.0,16005491818.0,31964096332.0,535859.0,7897.0,12995896.0,5394945.0,4746805.0,4070635.0,1052864.0,38424.0,i-results,ADDI_V0,LUI_V0,ADDI_V0_LUI_V0-10
411,10003.09,20.0,0.0,0.0,16004910502.0,8004486947.0,531081.0,10528.0,4311471.0,7998422018.0,12012868967.0,4133402.0,854757.0,37333.0,i-results,ADDI_V0,MULHSU_V0,ADDI_V0_MULHSU_V0-10
412,9925.47,1734.0,0.0,0.0,15903413040.0,7972959277.0,2755216.0,253082.0,18232031.0,7918085069.0,11876807897.0,14510559.0,2908882.0,281785.0,i-results,ADDI_V0,MULHU_V0,ADDI_V0_MULHU_V0-10
413,10003.82,3.0,0.0,0.0,16005954395.0,8004964437.0,545781.0,5000.0,4439429.0,7998945481.0,12004064014.0,4373153.0,781560.0,38841.0,i-results,ADDI_V0,MULH_V0,ADDI_V0_MULH_V0-10
414,10002.79,15.0,0.0,0.0,16004326109.0,31760500069.0,3105675.0,26352.0,41146838.0,56918199.0,58107710.0,24823059.0,4090743.0,277748.0,i-results,ADDI_V0,MULW_V0,ADDI_V0_MULW_V0-10
415,10003.18,19.0,0.0,0.0,16005025507.0,10670589980.0,530918.0,9974.0,4475016.0,5332488849.0,10665662233.0,4019645.0,867909.0,36896.0,i-results,ADDI_V0,MUL_V0,ADDI_V0_MUL_V0-10
416,10003.95,0.0,0.0,0.0,16006190433.0,31968184315.0,502665.0,2444.0,12471997.0,4776040.0,4209858.0,3631844.0,775895.0,34855.0,i-results,ADDI_V0,ORI_V0,ADDI_V0_ORI_V0-10
417,10003.81,3.0,0.0,0.0,16005963724.0,31966658869.0,521791.0,5879.0,13542605.0,4153956.0,3294564.0,4550176.0,731306.0,37234.0,i-results,ADDI_V0,OR_V0,ADDI_V0_OR_V0-10
418,10003.42,10.0,0.0,0.0,16005303755.0,10670612510.0,536957.0,7892.0,4509171.0,5332801401.0,10665899293.0,4132547.0,759518.0,38366.0,i-results,ADDI_V0,REMUW_V0,ADDI_V0_REMUW_V0-10
419,9921.61,1862.0,0.0,0.0,15898999646.0,10606266337.0,2920267.0,256753.0,19411604.0,5279643774.0,10552102386.0,14861245.0,2921055.0,300629.0,i-results,ADDI_V0,REMU_V0,ADDI_V0_REMU_V0-10
420,10004.02,0.0,0.0,0.0,16006314659.0,10671650498.0,501287.0,2116.0,3966529.0,5333153475.0,10667057332.0,3598145.0,741892.0,35414.0,i-results,ADDI_V0,REM_V0,ADDI_V0_REM_V0-10
421,10004.01,0.0,0.0,0.0,16006282515.0,31968714853.0,500265.0,2206.0,12495809.0,4559752.0,4140489.0,3652217.0,762689.0,35472.0,i-results,ADDI_V0,SLLIW_V0,ADDI_V0_SLLIW_V0-10
422,10003.5,9.0,0.0,0.0,16005445859.0,31963528965.0,535201.0,8829.0,13339866.0,5346192.0,4720821.0,4411265.0,881539.0,39755.0,i-results,ADDI_V0,SLLI_V0,ADDI_V0_SLLI_V0-10
423,9931.67,1616.0,0.0,0.0,15911841425.0,31681284849.0,2599398.0,236158.0,26744245.0,14341275.0,17090352.0,13255054.0,2605307.0,260238.0,i-results,ADDI_V0,SLLW_V0,ADDI_V0_SLLW_V0-10
424,9976.65,364.0,0.0,0.0,15967092160.0,31855174226.0,1037214.0,81264.0,20168777.0,8060262.0,8797294.0,9490390.0,1389646.0,83792.0,i-results,ADDI_V0,SLL_V0,ADDI_V0_SLL_V0-10
425,10002.55,13.0,0.0,0.0,16003975912.0,31960111624.0,560898.0,10450.0,13527073.0,5224988.0,4836192.0,4479615.0,878109.0,41981.0,i-results,ADD_V0,ANDI_V0,ADD_V0_ANDI_V0-10
426,10003.76,1.0,0.0,0.0,16005879850.0,31967199134.0,535156.0,2668.0,12493681.0,4865194.0,4556748.0,3636394.0,881542.0,38147.0,i-results,LUI_V0,SUBW_V0,LUI_V0_SUBW_V0-10
427,9974.31,351.0,0.0,0.0,15963379276.0,31847530173.0,1025059.0,86400.0,20577130.0,7846577.0,8347873.0,9741326.0,1493975.0,82027.0,i-results,ADD_V0,AND_V0,ADD_V0_AND_V0-10
428,10003.42,12.0,0.0,0.0,16005401029.0,26637466788.0,560600.0,9299.0,2676767628.0,5425804.0,4893550.0,4137866.0,989527.0,39565.0,i-results,ADD_V0,AUIPC_V0,ADD_V0_AUIPC_V0-10
429,10003.41,12.0,0.0,0.0,16005331441.0,10670268987.0,566002.0,9607.0,4658804.0,5333048548.0,10666003751.0,4235760.0,958167.0,39747.0,i-results,ADD_V0,DIVUW_V0,ADD_V0_DIVUW_V0-10
430,10003.99,0.0,0.0,0.0,16006262355.0,10671142099.0,518741.0,3717.0,5033361.0,5332643792.0,10665510528.0,4609287.0,782263.0,36955.0,i-results,ADD_V0,DIVU_V0,ADD_V0_DIVU_V0-10
431,10003.25,12.0,0.0,0.0,16005071994.0,10670386931.0,560473.0,9546.0,4467437.0,5332832653.0,10665923190.0,4096914.0,909536.0,39543.0,i-results,ADD_V0,DIV_V0,ADD_V0_DIV_V0-10
432,10003.77,4.0,0.0,0.0,16005916298.0,31965711386.0,544359.0,5471.0,12932036.0,5117715.0,4628634.0,3993894.0,892551.0,39071.0,i-results,ADD_V0,LUI_V0,ADD_V0_LUI_V0-10
433,9974.29,352.0,0.0,0.0,15963219107.0,7985291851.0,1020924.0,81097.0,10683743.0,7969880682.0,11966057595.0,10070631.0,1540684.0,83562.0,i-results,ADD_V0,MULHSU_V0,ADD_V0_MULHSU_V0-10
434,10004.0,0.0,0.0,0.0,16006276151.0,8005242472.0,507051.0,2757.0,3708071.0,7999630874.0,12024170725.0,3603845.0,853467.0,36304.0,i-results,ADD_V0,MULHU_V0,ADD_V0_MULHU_V0-10
435,9977.0,345.0,0.0,0.0,15967528449.0,7987872332.0,1012325.0,82206.0,9800557.0,7972586395.0,11993104265.0,9323968.0,1347488.0,82417.0,i-results,ADD_V0,MULH_V0,ADD_V0_MULH_V0-10
436,9979.72,336.0,0.0,0.0,15971808179.0,31867951152.0,998332.0,85049.0,19320762.0,7632308.0,8029002.0,8769679.0,1291439.0,76353.0,i-results,ADD_V0,MULW_V0,ADD_V0_MULW_V0-10
437,10003.86,2.0,0.0,0.0,16006057803.0,10670446935.0,522051.0,5268.0,5544202.0,5332554498.0,10720234734.0,5117675.0,769200.0,37927.0,i-results,ADD_V0,MUL_V0,ADD_V0_MUL_V0-10
438,10001.02,26.0,0.0,0.0,16001615246.0,31758090547.0,3041240.0,32231.0,40370277.0,56254248.0,57631127.0,24207156.0,3998449.0,274403.0,i-results,ADD_V0,ORI_V0,ADD_V0_ORI_V0-10
