,task-clock,context-switches,cpu-migrations,page-faults,cycles,instructions,branches,branch-misses,stalled-cycles-frontend,stalled-cycles-backend,eu_stall,if_stall,id_stall,ib_stall,benchmark,first instruction,second instruction,file name
104,9953.94,730.0,0.0,0.0,15935487153.0,4003357785.0,1516266.0,157965.0,14944431.0,11919732699.0,27800257769.0,15328212.0,2219665.0,134302.0,f-dep-results,FNMSUB.D_V0,FSGNJ.D_V0,FNMSUB.D_V0_FSGNJ.D_V0-10
105,10003.86,2.0,0.0,0.0,16006016796.0,4006159915.0,549885.0,5852.0,3850893.0,11998216347.0,27990719161.0,4292130.0,925765.0,40888.0,f-dep-results,FNMSUB.D_V0,FSGNJN.D_V0,FNMSUB.D_V0_FSGNJN.D_V0-10
106,9846.99,3655.0,0.0,0.0,15802977436.0,4040381166.0,5257483.0,464972.0,30621587.0,11741959979.0,27371507638.0,24288948.0,5019763.0,507124.0,f-dep-results,FNMSUB.D_V0,FSGNJX.D_V0,FNMSUB.D_V0_FSGNJX.D_V0-10
107,10003.51,10.0,0.0,0.0,16005502786.0,5340712584.0,540686.0,9004.0,3840280.0,10664439060.0,26654657921.0,4268931.0,952630.0,40104.0,f-dep-results,FSGNJX.D_V0,FMIN.D_V0,FSGNJX.D_V0_FMIN.D_V0-10
108,10004.0,0.0,0.0,0.0,16006258834.0,5339505993.0,534274.0,4032.0,5015483.0,10663945365.0,26655927356.0,5397048.0,794094.0,39050.0,f-dep-results,FSGNJX.D_V0,FSGNJ.D_V0,FSGNJX.D_V0_FSGNJ.D_V0-10
109,10004.0,0.0,0.0,0.0,16006267194.0,5339568749.0,504706.0,2753.0,3475727.0,10665291209.0,26658847367.0,3811369.0,880094.0,35542.0,f-dep-results,FSGNJX.D_V0,FSGNJN.D_V0,FSGNJX.D_V0_FSGNJN.D_V0-10
110,9879.49,2800.0,0.0,0.0,15843344156.0,5338077254.0,4159734.0,370793.0,28088441.0,10484806800.0,26186821136.0,22954389.0,4453317.0,407340.0,f-dep-results,FSGNJX.D_V0,FSGNJX.D_V0,FSGNJX.D_V0_FSGNJX.D_V0-10
111,10003.53,9.0,0.0,0.0,16005524867.0,4661893468.0,552619.0,7442.0,3811603.0,11343168407.0,27333943225.0,4204793.0,945949.0,38386.0,f-dep-results,FSGNJX.D_V0,FSUB.D_V0,FSGNJX.D_V0_FSUB.D_V0-10
112,10003.97,0.0,0.0,0.0,16006220842.0,2672792053.0,533069.0,3454.0,5112599.0,13331164151.0,29322735122.0,5575243.0,827380.0,38223.0,f-dep-results,FSQRT.D_V0,FCVT.D.S_V0,FSQRT.D_V0_FCVT.D.S_V0-10
113,9847.24,3603.0,0.0,0.0,15801226519.0,2735903434.0,5186420.0,443995.0,31120126.0,13045055801.0,28672479572.0,24902383.0,5256493.0,546465.0,f-dep-results,FSQRT.D_V0,FCVT.S.D_V0,FSQRT.D_V0_FCVT.S.D_V0-10
114,10003.53,10.0,0.0,0.0,16005526837.0,1783962528.0,552086.0,7511.0,3698475.0,14220097868.0,30212267732.0,4051316.0,937836.0,38477.0,f-dep-results,FSQRT.D_V0,FDIV.D_V0,FSQRT.D_V0_FDIV.D_V0-10
115,10004.08,0.0,0.0,0.0,16006406359.0,2291804607.0,502150.0,2509.0,3360995.0,13713362135.0,29707485547.0,3694254.0,959762.0,35500.0,f-dep-results,FSQRT.D_V0,FMADD.D_V0,FSQRT.D_V0_FMADD.D_V0-10
116,10003.96,0.0,0.0,0.0,16006212971.0,2672829181.0,534907.0,3972.0,4825597.0,13331426303.0,29322854214.0,5278082.0,845141.0,38893.0,f-dep-results,FSQRT.D_V0,FMAX.D_V0,FSQRT.D_V0_FMAX.D_V0-10
117,10003.83,3.0,0.0,0.0,16005993682.0,2672941998.0,546607.0,5611.0,3785328.0,13332152509.0,29323946182.0,4181731.0,915620.0,40129.0,f-dep-results,FSQRT.D_V0,FMIN.D_V0,FSQRT.D_V0_FMIN.D_V0-10
118,10003.83,2.0,0.0,0.0,16006020205.0,2291891151.0,536678.0,4959.0,5350376.0,13710963921.0,29702337612.0,5834632.0,834082.0,38861.0,f-dep-results,FSQRT.D_V0,FMSUB.D_V0,FSQRT.D_V0_FMSUB.D_V0-10
119,10003.82,3.0,0.0,0.0,16005974971.0,2467901896.0,544768.0,5360.0,3695808.0,13537198734.0,29529232888.0,4122804.0,945374.0,39260.0,f-dep-results,FSQRT.D_V0,FMUL.D_V0,FSQRT.D_V0_FMUL.D_V0-10
120,10003.25,11.0,0.0,0.0,16005085243.0,2672933728.0,554585.0,7962.0,4009567.0,13331004501.0,29321680393.0,4425050.0,863551.0,38494.0,f-dep-results,FSQRT.D_V0,FSGNJ.D_V0,FSQRT.D_V0_FSGNJ.D_V0-10
121,10001.65,21.0,0.0,0.0,16002474440.0,2730919312.0,3316170.0,33820.0,23360219.0,13268940901.0,29122320293.0,24595689.0,4763580.0,308816.0,f-dep-results,FSQRT.D_V0,FSGNJN.D_V0,FSQRT.D_V0_FSGNJN.D_V0-10
122,9904.73,2218.0,0.0,0.0,15876265892.0,2711036213.0,3407909.0,299177.0,19767729.0,13152752849.0,28916890345.0,16267973.0,3404382.0,339390.0,f-dep-results,FSQRT.D_V0,FSGNJX.D_V0,FSQRT.D_V0_FSGNJX.D_V0-10
123,10002.46,19.0,0.0,0.0,16003766331.0,1857285339.0,3600470.0,31382.0,24234456.0,14141873048.0,29981339933.0,24123825.0,5306995.0,327167.0,f-dep-results,FSQRT.D_V0,FSQRT.D_V0,FSQRT.D_V0_FSQRT.D_V0-10
124,9892.14,2546.0,0.0,0.0,15860473879.0,2515827365.0,3829611.0,336310.0,22372709.0,13330437843.0,29065023845.0,18356467.0,3923397.0,352036.0,f-dep-results,FSQRT.D_V0,FSUB.D_V0,FSQRT.D_V0_FSUB.D_V0-10
125,10003.26,11.0,0.0,0.0,16005106966.0,4578707961.0,554302.0,8612.0,3928929.0,11425787360.0,27415881788.0,4315607.0,822865.0,38577.0,f-dep-results,FSUB.D_V0,FCVT.D.S_V0,FSUB.D_V0_FCVT.D.S_V0-10
126,10003.64,6.0,0.0,0.0,16005701115.0,2672817285.0,547411.0,8073.0,5786028.0,13329976002.0,29319485763.0,6271344.0,904272.0,40576.0,f-dep-results,FDIV.D_V0,FMAX.D_V0,FDIV.D_V0_FMAX.D_V0-10
127,10003.86,2.0,0.0,0.0,16006041092.0,2672901715.0,546954.0,5643.0,4071446.0,13331924144.0,29323293819.0,4530455.0,953913.0,39100.0,f-dep-results,FDIV.D_V0,FMIN.D_V0,FDIV.D_V0_FMIN.D_V0-10
128,10004.01,0.0,0.0,0.0,16006283459.0,2467665379.0,505910.0,2994.0,3402531.0,13537928978.0,29531028965.0,3736638.0,974517.0,36620.0,f-dep-results,FDIV.D_V0,FMUL.D_V0,FDIV.D_V0_FMUL.D_V0-10
129,9842.27,3719.0,0.0,0.0,15796770027.0,2738216455.0,5327845.0,484045.0,32361969.0,13036077081.0,28652477780.0,26351613.0,5085247.0,526261.0,f-dep-results,FDIV.D_V0,FSGNJ.D_V0,FDIV.D_V0_FSGNJ.D_V0-10
130,10003.01,18.0,1.0,0.0,16004836156.0,2673064881.0,552189.0,10971.0,3895811.0,13330634054.0,29320805865.0,4294309.0,1010183.0,40208.0,f-dep-results,FDIV.D_V0,FSGNJN.D_V0,FDIV.D_V0_FSGNJN.D_V0-10
131,10003.66,6.0,0.0,0.0,16005727981.0,2672955630.0,554781.0,7825.0,4032533.0,13331574622.0,29322500575.0,4498945.0,964367.0,40670.0,f-dep-results,FDIV.D_V0,FSGNJX.D_V0,FDIV.D_V0_FSGNJX.D_V0-10
132,10003.8,3.0,0.0,0.0,16005929196.0,3561919661.0,544355.0,5536.0,3791093.0,12442434523.0,28435218919.0,4218451.0,872920.0,40035.0,f-dep-results,FMSUB.D_V0,FSUB.D_V0,FMSUB.D_V0_FSUB.D_V0-10
133,10003.91,1.0,0.0,0.0,16006121201.0,4578796080.0,504686.0,2893.0,3367282.0,11427175560.0,27419724959.0,3669697.0,926544.0,36618.0,f-dep-results,FMUL.D_V0,FCVT.D.S_V0,FMUL.D_V0_FCVT.D.S_V0-10
134,9939.41,797.0,0.0,0.0,15913885478.0,4567401092.0,1597557.0,174630.0,14440437.0,11335204434.0,27190524358.0,14557485.0,2166852.0,137122.0,f-dep-results,FMUL.D_V0,FCVT.S.D_V0,FMUL.D_V0_FCVT.S.D_V0-10
135,10003.98,0.0,0.0,0.0,16006226865.0,3561948514.0,503191.0,2230.0,3170668.0,12443196271.0,28436919567.0,3494199.0,910887.0,35665.0,f-dep-results,FMUL.D_V0,FMADD.D_V0,FMUL.D_V0_FMADD.D_V0-10
