,task-clock,context-switches,cpu-migrations,page-faults,cycles,instructions,branches,branch-misses,stalled-cycles-frontend,stalled-cycles-backend,eu_stall,if_stall,id_stall,ib_stall,benchmark,first instruction,second instruction,file name
15,9900.16,2337.0,0.0,0.0,15870900924.0,16418683306.0,3541650.0,308438.0,24308652.0,21181055.0,25880427.0,17714120.0,3428888.0,323213.0,i-dep-results,ADDIW_V0,ORI_V0,ADDIW_V0_ORI_V0-10
16,10003.71,5.0,0.0,0.0,16005789312.0,16593815534.0,542061.0,5729.0,4938332.0,4792250.0,4511510.0,4158042.0,763900.0,39774.0,i-dep-results,ADDIW_V0,OR_V0,ADDIW_V0_OR_V0-10
17,9915.02,2044.0,0.0,0.0,15890563341.0,3759751800.0,3163929.0,281679.0,19303903.0,12184605068.0,951734972.0,15746305.0,3269015.0,289255.0,i-dep-results,ADDIW_V0,REMUW_V0,ADDIW_V0_REMUW_V0-10
18,10003.52,9.0,0.0,0.0,16005512436.0,3115841673.0,535200.0,7734.0,3633516.0,12944355366.0,1012727093.0,3994893.0,837978.0,38700.0,i-dep-results,ADDIW_V0,REMU_V0,ADDIW_V0_REMU_V0-10
19,9918.19,1969.0,0.0,0.0,15893840327.0,4248377187.0,3068420.0,267447.0,19660567.0,11707616491.0,874013380.0,16283196.0,3010552.0,302249.0,i-dep-results,ADDIW_V0,REM_V0,ADDIW_V0_REM_V0-10
20,9900.69,2376.0,0.0,0.0,15872050801.0,16423787790.0,3592194.0,316370.0,23641438.0,18707621.0,22140783.0,16840985.0,3911961.0,354627.0,i-dep-results,ADDIW_V0,SLLIW_V0,ADDIW_V0_SLLIW_V0-10
21,10003.96,0.0,0.0,0.0,16006203408.0,16594809903.0,500692.0,2287.0,4279125.0,4723133.0,4543834.0,3565352.0,861876.0,35010.0,i-dep-results,ADDIW_V0,SLLI_V0,ADDIW_V0_SLLI_V0-10
22,9894.07,2453.0,0.0,0.0,15861666032.0,16406125002.0,3690452.0,330352.0,25542158.0,23145727.0,29089231.0,18563212.0,3959388.0,344336.0,i-dep-results,ADDIW_V0,SLLW_V0,ADDIW_V0_SLLW_V0-10
23,10003.01,11.0,0.0,0.0,16004590677.0,16546816807.0,3367002.0,28424.0,33422588.0,37501479.0,31893340.0,27407426.0,4410093.0,297577.0,i-dep-results,ADDIW_V0,SLL_V0,ADDIW_V0_SLL_V0-10
24,10007.77,0.0,0.0,0.0,16012266542.0,16601251361.0,504159.0,2513.0,4311895.0,4565097.0,4305849.0,3584416.0,756261.0,36339.0,i-dep-results,ADDIW_V0,SLTIU_V0,ADDIW_V0_SLTIU_V0-10
25,9963.19,507.0,0.0,0.0,15947469296.0,16520002926.0,1205796.0,118386.0,13803476.0,9127549.0,9837831.0,11019023.0,1628623.0,104997.0,i-dep-results,ADDIW_V0,SLTI_V0,ADDIW_V0_SLTI_V0-10
26,9909.6,2260.0,0.0,0.0,15884640080.0,16437348017.0,3439036.0,311547.0,23218837.0,18289384.0,21829699.0,16407153.0,3462466.0,341934.0,i-dep-results,ADDIW_V0,SLTU_V0,ADDIW_V0_SLTU_V0-10
27,10003.56,6.0,0.0,0.0,16005596988.0,16593311714.0,547462.0,7173.0,4991952.0,5008562.0,4793367.0,4193008.0,831060.0,39408.0,i-dep-results,ADDIW_V0,SLT_V0,ADDIW_V0_SLT_V0-10
28,10003.97,0.0,0.0,0.0,16006228967.0,6793698998.0,501545.0,2559.0,3250971.0,9696800164.0,1459227968.0,3513694.0,846516.0,36808.0,i-dep-results,ADDW_V0,REM_V0,ADDW_V0_REM_V0-10
29,10003.5,10.0,0.0,0.0,16005496372.0,16592966539.0,539875.0,9373.0,4978363.0,5259717.0,4836363.0,4205146.0,889031.0,39100.0,i-dep-results,ADDW_V0,SLLI_V0,ADDW_V0_SLLI_V0-10
30,10004.01,0.0,0.0,0.0,16006291009.0,17231395856.0,502515.0,2467.0,4335344.0,4847166.0,4486369.0,3613428.0,875235.0,35234.0,i-dep-results,ADDW_V0,SLL_V0,ADDW_V0_SLL_V0-10
31,10003.68,3.0,0.0,0.0,16005761915.0,16593086260.0,555025.0,5988.0,6019477.0,4380781.0,3329251.0,5214668.0,777747.0,39691.0,i-dep-results,ADDW_V0,SLTI_V0,ADDW_V0_SLTI_V0-10
32,10003.79,2.0,0.0,0.0,16005950229.0,16594174769.0,551635.0,4019.0,5488388.0,4067431.0,3241187.0,4704448.0,785867.0,39103.0,i-dep-results,ADDIW_V0,ADDIW_V0,ADDIW_V0_ADDIW_V0-10
33,9974.31,429.0,0.0,0.0,15964294694.0,5331962688.0,1102187.0,103670.0,9168999.0,10625564064.0,768443378.0,9571149.0,1436452.0,91633.0,i-dep-results,DIVUW_V0,DIVUW_V0,DIVUW_V0_DIVUW_V0-10
34,9967.34,525.0,0.0,0.0,15954355373.0,5460079115.0,1227407.0,117798.0,9670849.0,10487019982.0,785760156.0,10168824.0,1533973.0,105683.0,i-dep-results,DIVUW_V0,MULW_V0,DIVUW_V0_MULW_V0-10
35,10003.88,2.0,0.0,0.0,16006098845.0,4232575159.0,549566.0,4221.0,4192841.0,11771526990.0,4831876851.0,4560313.0,615395.0,38226.0,i-dep-results,DIVUW_V0,MUL_V0,DIVUW_V0_MUL_V0-10
36,10003.81,1.0,0.0,0.0,16005957501.0,3677019407.0,547020.0,3764.0,4197384.0,12392340239.0,909975470.0,4618543.0,636035.0,38162.0,i-dep-results,DIVUW_V0,ORI_V0,DIVUW_V0_ORI_V0-10
37,9912.02,2101.0,0.0,0.0,15886866947.0,5340041389.0,3235092.0,297074.0,18447486.0,10534560767.0,772423252.0,15140067.0,3026148.0,296389.0,i-dep-results,DIV_V0,DIVUW_V0,DIV_V0_DIVUW_V0-10
38,10003.77,5.0,0.0,0.0,16005932065.0,5339069384.0,553251.0,5221.0,4081279.0,10664992627.0,765741581.0,4452590.0,624166.0,38603.0,i-dep-results,DIV_V0,DIV_V0,DIV_V0_DIV_V0-10
39,9970.69,472.0,0.0,0.0,15959168631.0,5460425957.0,1160663.0,101683.0,10158169.0,10490827311.0,785679471.0,10703525.0,1510400.0,98563.0,i-dep-results,DIV_V0,MULW_V0,DIV_V0_MULW_V0-10
40,10003.42,11.0,0.0,0.0,16005342275.0,4232337419.0,553180.0,7596.0,3913045.0,11771273816.0,4832712539.0,4286083.0,777581.0,36199.0,i-dep-results,DIV_V0,MUL_V0,DIV_V0_MUL_V0-10
41,10003.82,2.0,0.0,0.0,16005947998.0,4722123880.0,559785.0,5320.0,3681577.0,11366357349.0,7330763481.0,4058431.0,779940.0,40668.0,i-dep-results,MULHU_V0,SLTI_V0,MULHU_V0_SLTI_V0-10
42,10003.45,10.0,0.0,0.0,16005389665.0,4875380967.0,537049.0,9252.0,3778260.0,11128363186.0,8349675751.0,4186894.0,835695.0,40441.0,i-dep-results,MULHU_V0,SLT_V0,MULHU_V0_SLT_V0-10
43,10000.32,61.0,1.0,0.0,16000729296.0,4762707872.0,3008256.0,45870.0,22157084.0,11316141858.0,7304715013.0,24152893.0,3808814.0,273551.0,i-dep-results,MULHU_V0,SRAI_V0,MULHU_V0_SRAI_V0-10
44,10003.51,10.0,0.0,0.0,16005477597.0,4875407047.0,538420.0,8008.0,3897753.0,11128382910.0,8349616801.0,4301652.0,853050.0,38709.0,i-dep-results,MULHU_V0,SRAW_V0,MULHU_V0_SRAW_V0-10
45,9915.13,2052.0,0.0,0.0,15890604450.0,5113957416.0,3174397.0,269966.0,18407107.0,10854662374.0,732194269.0,15063900.0,3114733.0,325259.0,i-dep-results,DIVUW_V0,ANDI_V0,DIVUW_V0_ANDI_V0-10
46,10003.85,1.0,0.0,0.0,16006029436.0,4864582900.0,548516.0,4390.0,8456725.0,11138908396.0,13567687657.0,5060467.0,781308.0,38921.0,i-dep-results,DIVUW_V0,AUIPC_V0,DIVUW_V0_AUIPC_V0-10
47,10003.85,1.0,0.0,0.0,16006026039.0,4875546282.0,521274.0,3189.0,3362324.0,11129220525.0,8350312936.0,3759697.0,786409.0,38765.0,i-dep-results,MULHSU_V0,SLTU_V0,MULHSU_V0_SLTU_V0-10
48,9915.92,2010.0,0.0,0.0,15891705578.0,4881783793.0,3126594.0,286094.0,19213109.0,10996196774.0,8257279477.0,15697067.0,3174876.0,317303.0,i-dep-results,MULHSU_V0,SLT_V0,MULHSU_V0_SLT_V0-10
49,9974.61,430.0,0.0,0.0,15964771716.0,4856198005.0,1077787.0,89543.0,18762920.0,11097272840.0,13520196420.0,9344600.0,1943908.0,84992.0,i-dep-results,AUIPC_V0,REMUW_V0,AUIPC_V0_REMUW_V0-10
50,9897.17,2441.0,0.0,0.0,15866911769.0,26314103048.0,3674902.0,320422.0,2648791537.0,19917160.0,23948875.0,16724673.0,4086425.0,346151.0,i-dep-results,AUIPC_V0,SLL_V0,AUIPC_V0_SLL_V0-10
51,9898.9,2381.0,0.0,0.0,15869508815.0,4730999228.0,3602082.0,321964.0,23082183.0,11204334545.0,7236648061.0,18907500.0,3651357.0,346152.0,i-dep-results,MULHSU_V0,SLTI_V0,MULHSU_V0_SLTI_V0-10
52,9974.1,432.0,0.0,0.0,15963910422.0,10642091298.0,1105399.0,101319.0,11116735.0,5313968058.0,10626790143.0,9856174.0,1451446.0,96522.0,i-dep-results,DIVUW_V0,ADDI_V0,DIVUW_V0_ADDI_V0-10
53,10003.98,0.0,0.0,0.0,16006246555.0,16594744172.0,504097.0,2447.0,4272798.0,4888299.0,4408187.0,3555710.0,873656.0,35743.0,i-dep-results,ADD_V0,SLTIU_V0,ADD_V0_SLTIU_V0-10
54,10003.78,3.0,0.0,0.0,16005889467.0,16593628991.0,543280.0,5068.0,4849349.0,5155516.0,4894784.0,4085538.0,824042.0,39126.0,i-dep-results,ADD_V0,SLTI_V0,ADD_V0_SLTI_V0-10
55,9970.15,408.0,0.0,0.0,15957553059.0,17165589540.0,1078138.0,105338.0,12502905.0,8526176.0,9065846.0,10127528.0,1613024.0,86222.0,i-dep-results,ADD_V0,SLT_V0,ADD_V0_SLT_V0-10
56,9925.28,1808.0,0.0,0.0,15903396351.0,16462400487.0,2867254.0,262023.0,20318312.0,15742583.0,18696674.0,14514307.0,3156052.0,290231.0,i-dep-results,ADD_V0,SRAI_V0,ADD_V0_SRAI_V0-10
57,10003.61,2.0,0.0,0.0,16005646602.0,17230336308.0,552961.0,5153.0,5672090.0,3986280.0,3308131.0,4839347.0,734057.0,38714.0,i-dep-results,ADD_V0,SRAW_V0,ADD_V0_SRAW_V0-10
58,10003.46,10.0,0.0,0.0,16005426787.0,17229740190.0,547594.0,9237.0,4844729.0,5107512.0,4797745.0,4068402.0,898434.0,40319.0,i-dep-results,ADD_V0,SRA_V0,ADD_V0_SRA_V0-10
59,9971.57,416.0,0.0,0.0,15959825507.0,16534791252.0,1088670.0,97000.0,12331188.0,8414595.0,8775816.0,9982716.0,1623721.0,91647.0,i-dep-results,ADD_V0,SRLIW_V0,ADD_V0_SRLIW_V0-10
60,10003.55,9.0,0.0,0.0,16005561797.0,16593257852.0,535069.0,7438.0,4933762.0,5088730.0,4764311.0,4176255.0,832592.0,38453.0,i-dep-results,ADD_V0,SRLI_V0,ADD_V0_SRLI_V0-10
61,9912.94,2077.0,0.0,0.0,15888130651.0,4730444597.0,3213737.0,284493.0,20119384.0,11226267436.0,7248894642.0,16695010.0,3376691.0,325520.0,i-dep-results,MULHSU_V0,SLTIU_V0,MULHSU_V0_SLTIU_V0-10
62,9953.42,725.0,1.0,0.0,15934737712.0,17134317309.0,1490116.0,151946.0,16093049.0,11171727.0,12652415.0,12750940.0,2079707.0,127163.0,i-dep-results,ADD_V0,SRLW_V0,ADD_V0_SRLW_V0-10
63,9921.02,1907.0,0.0,0.0,15898545995.0,17085380978.0,2993219.0,271811.0,20686151.0,16078631.0,18853865.0,14896904.0,3052307.0,304701.0,i-dep-results,ADD_V0,SRL_V0,ADD_V0_SRL_V0-10
64,10001.6,35.0,0.0,0.0,16002530246.0,10648252736.0,3279448.0,39884.0,10593088987.0,59472312.0,60349804.0,27030662.0,4803994.0,291892.0,i-dep-results,AUIPC_V0,AUIPC_V0,AUIPC_V0_AUIPC_V0-10
65,10003.74,4.0,0.0,0.0,16005861428.0,17229989592.0,546486.0,6063.0,4929161.0,5258633.0,4962631.0,4148314.0,851848.0,39720.0,i-dep-results,ADD_V0,SLL_V0,ADD_V0_SLL_V0-10
66,10003.96,0.0,0.0,0.0,16006205581.0,17231054997.0,516105.0,3934.0,5338280.0,4108862.0,3126941.0,4531268.0,815031.0,36307.0,i-dep-results,SRLW_V0,SRAW_V0,SRLW_V0_SRAW_V0-10
67,9921.15,1888.0,0.0,0.0,15898325609.0,17082998692.0,2968106.0,266016.0,21321664.0,17373518.0,21132421.0,15301760.0,3197224.0,296821.0,i-dep-results,SRLW_V0,SRA_V0,SRLW_V0_SRA_V0-10
68,9971.97,415.0,0.0,0.0,15960447807.0,17168025934.0,1089052.0,103085.0,13267530.0,8417837.0,8742664.0,10860824.0,1655224.0,87233.0,i-dep-results,SRLW_V0,SRLW_V0,SRLW_V0_SRLW_V0-10
69,10003.92,0.0,0.0,0.0,16006144902.0,17231475035.0,500599.0,2365.0,4255200.0,4704330.0,4431392.0,3530564.0,830866.0,36252.0,i-dep-results,SRLW_V0,SRL_V0,SRLW_V0_SRL_V0-10
70,10003.86,2.0,0.0,0.0,16006053280.0,17231107800.0,504591.0,3236.0,4335867.0,4867804.0,4495362.0,3588391.0,841817.0,36169.0,i-dep-results,SRLW_V0,SUBW_V0,SRLW_V0_SUBW_V0-10
71,9919.99,1877.0,0.0,0.0,15896494607.0,17080050544.0,2956938.0,268124.0,21177062.0,18233797.0,22518142.0,15332216.0,3375687.0,285488.0,i-dep-results,SRLW_V0,SUB_V0,SRLW_V0_SUB_V0-10
72,10003.64,7.0,0.0,0.0,16005726197.0,16593794756.0,564861.0,6980.0,4822115.0,4906362.0,4661717.0,4034361.0,836939.0,40483.0,i-dep-results,SRLW_V0,XORI_V0,SRLW_V0_XORI_V0-10
73,10003.92,2.0,0.0,0.0,16006124662.0,17230207939.0,506553.0,3338.0,4898008.0,5196484.0,4976360.0,4169943.0,998712.0,36817.0,i-dep-results,SRLW_V0,XOR_V0,SRLW_V0_XOR_V0-10
74,9972.34,439.0,0.0,0.0,15961015308.0,31836733309.0,1115660.0,102030.0,21514806.0,8688200.0,9558401.0,10375454.0,1600740.0,95288.0,i-dep-results,SRL_V0,ADDI_V0,SRL_V0_ADDI_V0-10
75,10003.81,2.0,0.0,0.0,16005978175.0,16594616272.0,515104.0,4143.0,5073447.0,3988475.0,2966345.0,4285988.0,829978.0,36179.0,i-dep-results,SRL_V0,ANDI_V0,SRL_V0_ANDI_V0-10
76,10004.08,32.0,0.0,0.0,16006534222.0,31801697935.0,3118737.0,37985.0,42103681.0,34849095.0,30356489.0,25829831.0,3863747.0,280560.0,i-dep-results,SUBW_V0,ADDI_V0,SUBW_V0_ADDI_V0-10
77,9973.77,373.0,0.0,0.0,15962657172.0,17172299579.0,1031106.0,89028.0,11954392.0,8103377.0,8676372.0,9624026.0,1371663.0,85174.0,i-dep-results,SUBW_V0,ADDW_V0,SUBW_V0_ADDW_V0-10
78,10003.52,10.0,0.0,0.0,16005485036.0,16593492459.0,535429.0,7566.0,4872168.0,4848815.0,4587480.0,4112995.0,776630.0,38447.0,i-dep-results,SUBW_V0,ANDI_V0,SUBW_V0_ANDI_V0-10
79,10003.64,8.0,0.0,0.0,16005694375.0,17228730572.0,558036.0,7925.0,5693093.0,5441708.0,5141371.0,4876375.0,907962.0,40725.0,i-dep-results,SUBW_V0,AND_V0,SUBW_V0_AND_V0-10
80,10002.36,16.0,0.0,0.0,16003734567.0,26634821398.0,528517.0,9969.0,2676338725.0,5477116.0,4968256.0,3948006.0,1123153.0,38016.0,i-dep-results,SUBW_V0,AUIPC_V0,SUBW_V0_AUIPC_V0-10
81,10003.49,10.0,0.0,0.0,16005474141.0,6793309402.0,539945.0,8061.0,3873656.0,9695865066.0,1459359391.0,4169714.0,797043.0,38623.0,i-dep-results,SUBW_V0,DIVUW_V0,SUBW_V0_DIVUW_V0-10
82,10003.37,8.0,0.0,0.0,16005275674.0,6793330948.0,552501.0,8052.0,3901938.0,9695728284.0,1459346903.0,4231512.0,798462.0,40760.0,i-dep-results,SUBW_V0,DIVU_V0,SUBW_V0_DIVU_V0-10
83,10003.71,5.0,0.0,0.0,16005773674.0,6793484032.0,548544.0,7448.0,3968270.0,9695953048.0,1459314683.0,4316836.0,814610.0,40175.0,i-dep-results,SUBW_V0,DIV_V0,SUBW_V0_DIV_V0-10
84,10003.96,1.0,0.0,0.0,16006214914.0,8965408059.0,507252.0,3167.0,3780457.0,7680060376.0,4451292.0,3562766.0,819693.0,34814.0,i-dep-results,SUBW_V0,MULW_V0,SUBW_V0_MULW_V0-10
85,9922.21,1845.0,0.0,0.0,15898931963.0,5743301686.0,2915300.0,280206.0,18667098.0,10548526504.0,5691001496.0,15591391.0,3151445.0,281934.0,i-dep-results,SUBW_V0,MUL_V0,SUBW_V0_MUL_V0-10
86,10002.06,21.0,0.0,0.0,16003176214.0,16544541470.0,3161910.0,34782.0,32569595.0,35191403.0,30489949.0,26801839.0,3966925.0,283964.0,i-dep-results,SUBW_V0,ORI_V0,SUBW_V0_ORI_V0-10
87,10003.97,0.0,0.0,0.0,16006237956.0,6793703520.0,502514.0,2612.0,3441042.0,9696648923.0,1459033125.0,3693728.0,737380.0,35653.0,i-dep-results,SUBW_V0,REMUW_V0,SUBW_V0_REMUW_V0-10
88,10002.8,15.0,0.0,0.0,16004304062.0,6823540225.0,3149849.0,29115.0,24328995.0,9657591283.0,1474127370.0,26317429.0,3809442.0,277527.0,i-dep-results,SUBW_V0,REM_V0,SUBW_V0_REM_V0-10
89,10003.77,3.0,0.0,0.0,16005896703.0,16593670413.0,546316.0,5519.0,4836458.0,5102095.0,4927676.0,4069786.0,788046.0,40543.0,i-dep-results,SUBW_V0,SLLI_V0,SUBW_V0_SLLI_V0-10
90,9925.8,1738.0,0.0,0.0,15903665888.0,17091598876.0,2774402.0,251076.0,20104758.0,15757219.0,18555459.0,14471331.0,2848547.0,279184.0,i-dep-results,SUBW_V0,SLL_V0,SUBW_V0_SLL_V0-10
91,10003.51,5.0,0.0,0.0,16005490262.0,16593073156.0,547714.0,6157.0,4869925.0,5265982.0,4986568.0,4093316.0,827891.0,39312.0,i-dep-results,SUBW_V0,SLTIU_V0,SUBW_V0_SLTIU_V0-10
92,10004.01,0.0,0.0,0.0,16006278082.0,16595097041.0,527015.0,2896.0,4947227.0,3972967.0,3060014.0,4237043.0,569519.0,37917.0,i-dep-results,SRLIW_V0,SRA_V0,SRLIW_V0_SRA_V0-10
93,9882.82,2723.0,0.0,0.0,15847975889.0,26246332345.0,4041293.0,377995.0,2652420877.0,25210604.0,31558179.0,20681222.0,4692118.0,411906.0,i-dep-results,SRLI_V0,AUIPC_V0,SRLI_V0_AUIPC_V0-10
94,9967.25,498.0,0.0,0.0,15953867009.0,5077341518.0,1196269.0,114550.0,10905815.0,10959286699.0,655511281.0,11412611.0,1787426.0,99051.0,i-dep-results,SRLI_V0,DIVUW_V0,SRLI_V0_DIVUW_V0-10
95,10004.01,0.0,0.0,0.0,16006287614.0,4942941797.0,502390.0,2789.0,3409708.0,11151194361.0,673181406.0,3734441.0,803653.0,36449.0,i-dep-results,SRLI_V0,DIVU_V0,SRLI_V0_DIVU_V0-10
96,10003.99,0.0,0.0,0.0,16006254085.0,4917744166.0,500133.0,2393.0,3335814.0,11175940694.0,678257303.0,3671159.0,893890.0,35270.0,i-dep-results,SRLI_V0,DIV_V0,SRLI_V0_DIV_V0-10
97,10003.58,9.0,0.0,0.0,16005616627.0,31964342702.0,533462.0,6826.0,12865751.0,5563536.0,4837959.0,3961389.0,1025077.0,38351.0,i-dep-results,SRLI_V0,LUI_V0,SRLI_V0_LUI_V0-10
98,10002.83,14.0,0.0,0.0,16004310065.0,4768598747.0,3275798.0,30398.0,24138854.0,11315342636.0,7300845214.0,26959873.0,4001906.0,292341.0,i-dep-results,SRLI_V0,MULHU_V0,SRLI_V0_MULHU_V0-10
99,10003.38,11.0,0.0,0.0,16005284111.0,4721512120.0,537360.0,8309.0,3942528.0,11367166746.0,7327310342.0,4327441.0,807949.0,38515.0,i-dep-results,SRLI_V0,MULH_V0,SRLI_V0_MULH_V0-10
100,10003.04,6.0,0.0,0.0,16004770543.0,8458134191.0,565499.0,7663.0,4605322.0,7697155001.0,4580212.0,4426942.0,818420.0,40010.0,i-dep-results,SRLI_V0,MULW_V0,SRLI_V0_MULW_V0-10
101,9913.26,2058.0,0.0,0.0,15886987894.0,5534033229.0,3183188.0,285766.0,19241310.0,10438669101.0,5670075943.0,16106533.0,3176878.0,325595.0,i-dep-results,SRLI_V0,MUL_V0,SRLI_V0_MUL_V0-10
102,10002.66,12.0,0.0,0.0,16004126470.0,16591613396.0,546020.0,9251.0,5648504.0,4535086.0,3402166.0,4784580.0,718347.0,39260.0,i-dep-results,SRLI_V0,ORI_V0,SRLI_V0_ORI_V0-10
103,10007.09,19.0,0.0,0.0,16011301987.0,16599048055.0,547063.0,10774.0,5183904.0,4969147.0,4613638.0,4381422.0,805843.0,39192.0,i-dep-results,SRLI_V0,OR_V0,SRLI_V0_OR_V0-10
104,10003.06,12.0,0.0,0.0,16004708606.0,6522390902.0,3249738.0,25098.0,23066249.0,9595639519.0,751002248.0,25480718.0,4060654.0,290118.0,i-dep-results,SRLI_V0,REMUW_V0,SRLI_V0_REMUW_V0-10
105,10002.95,24.0,0.0,0.0,16004747762.0,6498807166.0,587255.0,12910.0,4278949.0,9621204978.0,701876771.0,4598691.0,830130.0,41597.0,i-dep-results,SRLI_V0,REM_V0,SRLI_V0_REM_V0-10
106,10003.09,20.0,0.0,0.0,16004904309.0,16592684204.0,529210.0,10359.0,4893519.0,4926501.0,4749791.0,4088370.0,818718.0,38544.0,i-dep-results,SRLI_V0,SLLIW_V0,SRLI_V0_SLLIW_V0-10
107,9999.47,59.0,2.0,0.0,15999636272.0,16531951263.0,2828054.0,39640.0,28048293.0,49385824.0,50491857.0,22639998.0,3590484.0,262726.0,i-dep-results,SRLI_V0,SLLI_V0,SRLI_V0_SLLI_V0-10
108,10007.53,3.0,0.0,0.0,16011918783.0,16600542647.0,522596.0,6526.0,5414328.0,3876920.0,2965035.0,4603724.0,742727.0,37143.0,i-dep-results,SRLI_V0,SLL_V0,SRLI_V0_SLL_V0-10
109,10003.11,11.0,0.0,0.0,16004794752.0,16547317748.0,3318928.0,24833.0,34163771.0,36934771.0,32522878.0,28142229.0,3927957.0,293125.0,i-dep-results,SRLI_V0,SLTIU_V0,SRLI_V0_SLTIU_V0-10
110,10003.52,10.0,0.0,0.0,16005492380.0,16593318635.0,533909.0,7452.0,4762498.0,5102588.0,4684035.0,4018892.0,762549.0,39012.0,i-dep-results,SRLI_V0,SLTI_V0,SRLI_V0_SLTI_V0-10
111,10004.01,0.0,0.0,0.0,16006282475.0,16594508350.0,513087.0,4467.0,5399562.0,4049418.0,3046124.0,4588771.0,692962.0,36377.0,i-dep-results,SRLI_V0,SLT_V0,SRLI_V0_SLT_V0-10
112,10003.93,1.0,0.0,0.0,16006164392.0,16595122184.0,502296.0,2802.0,4245545.0,4428474.0,4274480.0,3524598.0,766860.0,35104.0,i-dep-results,SRLI_V0,SRAI_V0,SRLI_V0_SRAI_V0-10
113,10004.01,0.0,0.0,0.0,16006290536.0,16593788903.0,503821.0,2591.0,4888497.0,5117007.0,4765422.0,4188676.0,900327.0,36415.0,i-dep-results,SRLI_V0,SRAW_V0,SRLI_V0_SRAW_V0-10
114,9977.83,378.0,0.0,0.0,15969266455.0,16545891143.0,1033437.0,86789.0,11562700.0,8045345.0,8497449.0,9372407.0,1373350.0,82788.0,i-dep-results,SRLI_V0,SRA_V0,SRLI_V0_SRA_V0-10
